Actor,A_Acc,Avg_PartyTime,GuildAct_count,GuildJoin_count,Type
441660,8439802,62578.3125,0,0,Bot
441661,9619359,62578.3125,0,0,Bot
441663,11110272,2131.25,0,0,Human
441664,11108758,0,0,0,Bot
441666,11108725,0,0,0,Bot
441668,11081704,43057.7391,0,0,Bot
441669,11081687,43057.7391,0,0,Bot
441676,8968968,0,0,0,Human
441680,10273822,5874.9333,4,1,Human
441683,11106892,16146,0,0,Bot
441684,11108717,0,1,1,Bot
441687,11106894,20178.25,0,0,Bot
441691,11107002,27089.3333,0,0,Bot
441693,11036553,0,0,0,Bot
441694,9273309,0,0,0,Human
441696,11101646,0,0,0,Bot
441697,8706706,3990.6211,0,0,Human
441698,10765657,0,0,0,Human
441702,10965947,0,0,0,Human
441703,11110479,3322.55,0,0,Human
441708,11101649,0,0,0,Bot
441711,11036556,0,0,0,Bot
441713,7764188,0,0,0,Bot
441716,11110526,0,0,0,Human
441722,7592038,0,0,0,Bot
441725,11036555,0,1,1,Bot
441727,8071813,459,0,0,Human
441733,10397823,4530.4022,3,1,Human
441739,11009500,0,0,0,Bot
441741,6965235,1094.5,0,0,Human
441745,6287935,4607.5882,0,0,Human
441748,8279580,299,0,0,Human
441749,6186038,2696.5385,0,0,Human
441751,8462160,0,0,0,Bot
441753,9402303,3792.161,3,1,Human
441754,11109447,0,0,0,Bot
441758,6929216,0,0,0,Human
441759,11109453,0,0,0,Bot
441760,6749708,1214.5,0,0,Human
441761,11109456,0,0,0,Bot
441764,11109466,0,0,0,Bot
441768,8784005,4285.55,1,1,Human
441769,8796050,3746.1181,1,1,Human
441770,11101677,5,0,0,Bot
441771,8324760,4146.3564,2,1,Human
441773,11109753,0,0,0,Bot
441774,10329881,4358.25,0,0,Human
441778,11087088,0,0,0,Bot
441779,11087102,0,0,0,Bot
441780,11106953,13,0,0,Bot
441781,9434700,5787,0,0,Human
441782,11109618,75889,0,0,Bot
441784,11106564,0,0,0,Bot
441785,11106962,0,0,0,Bot
441786,11110723,4634.15,0,0,Human
441788,8933992,5584.0833,0,0,Human
441789,10852784,3836.4943,3,1,Human
441790,11106590,0,0,0,Bot
441791,7009055,0,0,0,Human
441792,11095786,0,0,0,Bot
441794,6208178,888.671,2,1,Human
441795,11109358,75889,0,0,Bot
441796,11109363,75889,0,0,Bot
441799,11071113,41.4,0,0,Human
441800,11106729,0,0,0,Bot
441801,11095788,0,0,0,Bot
441804,11091936,1240.5,0,0,Human
441805,11108924,0,0,0,Bot
441806,11106541,0,0,0,Bot
441809,11109645,0,0,0,Bot
441810,10529784,116.9091,0,0,Human
441811,11095777,0,0,0,Bot
441812,11095782,0,0,0,Bot
441818,9358912,3315.6935,2,1,Human
441819,11110233,0,0,0,Bot
441825,11080651,2418.6667,0,0,Human
441826,11108855,0,0,0,Bot
441827,11110726,0,0,0,Human
441828,11022294,127,0,0,Human
441829,11111118,6153.35,0,0,Human
441830,7870734,0,0,0,Bot
441831,11110230,0,0,0,Bot
441832,10230312,0,0,0,Bot
441833,6211661,4233.6667,1,1,Bot
441834,10738132,0,0,0,Human
441838,11098549,0,0,0,Bot
441839,11111210,2549.2466,3,1,Human
441841,8299904,288,0,0,Human
441843,7891507,753.5,0,0,Human
441849,11107005,27089.3333,0,0,Bot
441851,6975411,2945.0286,3,1,Human
441852,10721605,0,0,0,Bot
441856,2933935,851,0,0,Human
441857,11111355,0,0,0,Bot
441859,10578767,0,0,0,Bot
441864,6420307,2370.1604,0,0,Human
441867,6853171,2234,0,0,Human
441877,6323769,8334,5,1,Human
441878,11046034,2558.8571,0,0,Human
441879,10004995,6104.7143,0,0,Human
441881,10287762,0,0,0,Human
441882,8880376,3418.5833,0,0,Human
441886,11051724,3634.2582,1,1,Human
441888,11107714,0,0,0,Bot
441889,11109309,0,0,0,Bot
441890,10971319,9,0,0,Bot
441891,11107732,0,0,0,Bot
441892,8815812,3826.2727,5,1,Human
441893,11110660,0,0,0,Bot
441894,11109313,0,0,0,Bot
441897,6983146,0,0,0,Bot
441899,11109319,0,0,0,Bot
441900,7241848,0,0,0,Bot
441902,6962649,4,0,0,Bot
441908,6702609,0,0,0,Bot
441909,8231263,4,0,0,Bot
441912,11107760,0,0,0,Bot
441913,8779766,0,0,0,Bot
441916,8136053,5937,1,0,Human
441917,10759334,0,0,0,Bot
441918,11109326,0,0,0,Bot
441922,10128434,0,0,0,Human
441926,8520360,0,0,0,Bot
441930,11111769,3566,0,0,Human
441931,6774442,0,0,0,Human
441932,11096090,4741.75,0,0,Human
441933,4014617,3501.8571,0,0,Human
441934,5904104,9820.8571,0,0,Human
441936,7521867,2287.5455,2,1,Human
441938,10696655,4065,0,0,Human
441940,10967839,0,0,0,Human
441941,11054324,0,0,0,Human
441942,2959663,5902.2797,3,1,Human
441943,10096422,0,0,0,Human
441945,6706122,0,0,0,Human
441946,11054324,0,0,0,Human
441947,10357987,4190.7273,1,1,Human
441949,6499080,2018.6667,2,1,Human
441950,9699728,0,0,0,Human
441951,6528184,2345,0,0,Human
441956,7128349,6273.5714,0,0,Human
441957,11071377,5296.72,1,1,Human
441959,9720088,3303.8548,2,1,Human
441960,11067933,0,0,0,Human
441962,9008374,0,0,0,Bot
441964,10566486,0,0,0,Bot
441965,10500053,3277.9048,0,0,Human
441966,2563085,6242.5041,2,1,Human
441967,6554622,0,0,0,Bot
441968,6346084,1132.75,0,0,Human
441970,11091463,150408.8,0,0,Bot
441971,7895395,0,0,0,Bot
441972,11091464,172741.3636,0,0,Bot
441977,9498504,3605.4184,3,1,Human
441978,8695166,39,0,0,Human
441979,8433845,4811.3942,0,0,Bot
441981,9694737,0,0,0,Bot
441982,11112005,5225.1111,0,0,Human
441985,6559829,4324.268,1,1,Human
441986,9022651,0,0,0,Bot
441989,7322150,4382.1938,1,0,Human
441993,10514993,0,0,0,Human
441994,11112049,4301.6667,0,0,Human
441995,11034369,0,0,0,Bot
441996,10247517,2357.8435,1,1,Human
441998,7625080,0,0,0,Human
441999,11105906,0,0,0,Bot
442001,8251246,5869.9,1,1,Human
442002,11095709,0,0,0,Bot
442005,8925598,2890.9545,1,1,Human
442009,11107929,0,0,0,Bot
442010,11108059,0,0,0,Bot
442012,8297498,4885.1707,2,1,Human
442013,10784199,5019.9013,4,1,Human
442016,6755350,2307.6939,0,0,Human
442017,8019097,7450.7119,2,1,Human
442018,10881732,3027.6667,2,1,Human
442027,11111264,0,0,0,Bot
442029,11111409,0,0,0,Bot
442030,11111266,0,0,0,Bot
442032,11111256,0,0,0,Bot
442036,11069335,2568.7556,1,1,Human
442040,8367887,6079.5899,1,0,Human
442045,7797693,1719.3333,0,0,Human
442046,10772606,5190.0435,0,0,Human
442048,11090263,0,0,0,Human
442050,11112250,0,0,0,Human
442051,11112270,700.5,0,0,Human
442053,11071113,6727.5294,5,1,Human
442054,10407022,5683.1,0,0,Human
442058,8271851,0,0,0,Human
442061,8183944,4831.4,0,0,Human
442066,10992613,3779,1,1,Human
442067,11064195,0,0,0,Human
442068,8871463,2723.88,2,1,Human
442070,7692484,2307.5,2,1,Human
442073,11112267,2548.4147,3,1,Human
442075,10982701,0,0,0,Human
442078,11112494,2434.8182,0,0,Human
442080,9030335,4294.3462,3,1,Human
442081,6103971,0,0,0,Human
442083,7772704,3445.3333,0,0,Human
442085,8536432,0,0,0,Human
442086,10410574,0,0,0,Bot
442087,10410579,0,0,0,Bot
442088,6719820,2575.8167,2,1,Human
442093,9325135,2942.1765,0,0,Human
442094,7402993,2985.3892,1,1,Human
442095,11089251,3815.75,0,0,Human
442096,11035678,4045.5,0,0,Human
442098,7949730,5767.0233,0,0,Human
442099,10944925,2953.75,1,1,Human
442101,11107027,3727.1038,2,1,Human
442104,11057470,0,0,0,Human
442105,10949873,2702,1,1,Human
442106,11112734,0,0,0,Bot
442108,8359894,4944.1237,3,1,Human
442111,10949873,1936.6667,0,0,Human
442116,7778244,4457.6667,0,0,Human
442117,11107330,39687,0,0,Bot
442118,11048238,0,0,0,Human
442119,6916933,0,0,0,Human
442121,11107332,39687,0,0,Bot
442122,10090919,4117.8322,0,0,Human
442123,10343015,7809,0,0,Human
442125,11110140,0,0,0,Bot
442127,8690183,0,0,0,Human
442128,11010167,9386.0833,0,0,Human
442134,8664386,1692.8,0,0,Human
442136,7344901,4847.2432,1,1,Human
442138,8317019,2843.9608,0,0,Human
442139,6496851,4911.8667,2,1,Human
442143,9441929,3667.7619,1,1,Human
442146,11112486,0,1,1,Bot
442147,7663270,6673.5091,2,1,Human
442148,8370676,2301.3333,0,0,Human
442149,11106602,52.5,0,0,Human
442150,6194103,0,1,1,Human
442151,10725398,2301,0,0,Human
442153,10852682,16.5,0,0,Human
442156,6226381,3874.4021,2,1,Human
442158,10319688,6253.5313,0,0,Human
442159,10910185,0,0,0,Bot
442160,9506502,6768.2,0,0,Human
442161,7963203,110,0,0,Human
442163,10915731,108.4667,2,1,Human
442164,8057890,7374.5,0,0,Human
442167,9658238,3553.4737,0,0,Human
442169,11094654,16,0,0,Human
442170,11112192,0,0,0,Human
442171,11105193,452.25,0,0,Human
442172,11112192,0,0,0,Human
442178,2475784,537.5,0,0,Human
442179,9082516,0,0,0,Human
442181,11078150,0,1,1,Bot
442182,11078198,0,1,1,Bot
442184,11078208,0,0,0,Human
442185,11078190,0,0,0,Bot
442186,11111686,0,0,0,Bot
442187,10435213,3414,0,0,Human
442189,2554947,3679.4286,0,0,Human
442191,11008575,0,0,0,Bot
442192,11041955,0,0,0,Bot
442194,11036741,13089.2857,0,0,Human
442195,11041956,0,0,0,Bot
442196,11041953,0,0,0,Bot
442197,6590201,0,0,0,Human
442198,6553151,0,0,0,Human
442203,7017681,2383.9003,2,1,Human
442204,11113386,4191.3551,2,1,Human
442206,11112885,0,0,0,Human
442208,11112891,0,0,0,Human
442209,6871187,0,1,0,Human
442210,6506095,360.5,0,0,Human
442212,11112893,0,0,0,Human
442214,11112489,0,1,1,Bot
442216,10484954,8434,0,0,Human
442218,6606638,288,0,0,Human
442223,4805345,3206.2331,6,1,Human
442224,11032114,1045,6,1,Human
442229,11113536,4704.5,0,0,Human
442231,7737156,191,0,0,Human
442232,8121282,5338.8,1,0,Human
442236,2990299,2751.8182,2,1,Human
442237,6925152,0,0,0,Human
442238,11113659,862,0,0,Bot
442242,11032114,6080.5644,7,1,Human
442243,11054324,0,0,0,Human
442244,10868572,110,0,0,Human
442245,8835529,5005.0612,5,1,Human
442248,6340744,4316.384,0,0,Human
442249,11113268,0,0,0,Bot
442250,6545074,2890,0,0,Human
442252,11113923,3620.3333,0,0,Human
442257,11113850,0,0,0,Bot
442258,4757306,5038.5263,0,0,Human
442259,4395712,3061.2348,4,1,Human
442262,6897082,4146.5,0,0,Human
442264,10994328,5068.0575,0,0,Human
442267,9964981,3150.4939,0,0,Human
442268,10973388,3293.445,2,1,Human
442271,9175685,4009.9136,0,0,Human
442274,8535128,4923.7857,0,0,Human
442275,7677447,1130,0,0,Human
442278,10876196,6518.6995,3,1,Human
442279,6339481,2266.3846,0,0,Human
442283,6580866,6534,0,0,Human
442293,7832579,1818.25,0,0,Human
442294,8903074,2513.5375,3,1,Bot
442295,10672867,2413.8102,5,1,Human
442296,10642593,6232.5,0,0,Human
442298,11114184,16145,0,0,Human
442300,6194103,2108.5,1,1,Human
442301,9671748,4853.3333,2,1,Human
442305,8884416,1858.4,0,0,Human
442311,11023436,407,0,0,Human
442313,9976564,2287.0833,0,0,Human
442314,11096521,4686.0719,3,1,Human
442316,7532460,5618.8571,0,0,Human
442317,10861049,5618.8571,0,0,Human
442320,10576996,9836.2778,1,1,Human
442322,7619591,7614.4211,1,1,Human
442325,11114282,7656,0,0,Bot
442328,6773067,3412.9205,0,0,Human
442329,8522895,4614.8283,0,0,Human
442330,11114288,7656,0,0,Bot
442333,9468917,7769.2857,2,1,Human
442334,11114291,0,0,0,Bot
442338,11111952,0,0,0,Bot
442339,11114299,15086,0,0,Bot
442340,11111953,0,0,0,Bot
442341,11114508,6577.9535,0,0,Human
442342,9875532,5711.9244,3,1,Human
442343,6588659,3488,0,0,Human
442345,11114418,3351.7143,1,1,Human
442346,11114405,3440.6197,5,1,Human
442347,9829560,9235,0,0,Human
442354,7644253,6024.3333,0,0,Human
442357,7689374,0,0,0,Human
442359,11114433,4313.7924,0,0,Human
442366,10682949,3593.6296,3,1,Human
442367,11114482,7785.3636,0,0,Human
442370,8394573,8616.6667,3,1,Human
442371,11114307,15086,0,0,Bot
442372,11029545,0,4,1,Human
442373,7798794,117,0,0,Human
442377,9537776,0,0,0,Human
442379,10949995,4149.3211,2,1,Human
442382,6218440,5493.7805,3,1,Human
442386,10657052,90.25,0,0,Human
442388,8498314,25201,0,0,Human
442390,11112593,0,0,0,Bot
442391,11114767,10929.5,0,0,Human
442392,11112596,0,0,0,Bot
442393,11114755,10929.5,0,0,Bot
442394,11112606,0,0,0,Bot
442395,8620761,3573,0,0,Human
442397,7897829,2302.2,0,0,Human
442399,7317967,7572,1,1,Human
442401,6806003,0,1,1,Bot
442406,10954639,0,0,0,Human
442410,10865322,4716.3077,4,1,Human
442416,10102058,1532.8333,0,0,Human
442417,8599887,3512,0,0,Bot
442418,6782649,0,0,0,Human
442422,11114749,4349.3333,0,0,Human
442424,10286328,2094.3864,2,1,Bot
442430,11103193,855.5,0,0,Bot
442433,10731760,189,1,1,Human
442435,11114863,4713.25,0,0,Human
442436,6709867,2826.9741,2,1,Human
442440,10287762,0,0,0,Human
442441,11076534,1817.5,0,0,Human
442443,11105033,0,0,0,Bot
442444,7524098,9266.0714,0,0,Bot
442448,9529913,322.8,0,0,Human
442451,10918032,892.5,1,1,Human
442452,11114606,0,0,0,Human
442453,6420307,2861.21,1,1,Human
442458,7928747,71,0,0,Human
442459,7103140,5301.1045,6,1,Human
442460,7917869,847.6667,0,0,Human
442462,10587032,0,0,0,Human
442464,7752495,4417.9741,4,1,Human
442467,7172773,10742,0,0,Human
442469,8082222,6562.8635,3,1,Human
442471,7706477,3822.5263,0,0,Human
442472,11092352,0,2,1,Human
442473,6982543,5357.8182,0,0,Human
442474,11071356,0,0,0,Bot
442477,6741479,2822.375,0,0,Human
442479,6881451,1977.2703,0,0,Human
442481,7104669,3815.2222,4,1,Human
442484,11071398,3366.25,2,1,Bot
442487,11114214,3629.2133,2,1,Human
442488,8288912,3877.1194,0,0,Human
442491,11071378,0,0,0,Bot
442493,4471724,1352.6667,0,0,Human
442494,9468379,874.5882,0,0,Human
442497,7927518,560.5,0,0,Human
442498,8766386,302,0,0,Human
442501,11066495,5239,0,0,Human
442502,11104464,0,0,0,Human
442506,11010275,3354.2,2,1,Human
442510,6842730,1647.375,2,1,Human
442511,11111998,1866.2,2,1,Human
442515,7036393,0,0,0,Human
442516,11038685,522,0,0,Human
442517,11096276,1135,2,1,Human
442519,9905042,7409,0,0,Human
442521,7758143,4381.9,1,1,Human
442522,10798795,0,0,0,Human
442524,9432157,2995.798,2,1,Human
442525,9013882,4709.9638,3,1,Human
442527,9273309,0,0,0,Human
442529,10875760,1092,0,0,Human
442530,9553603,3197.6509,4,1,Human
442531,11115684,0,0,0,Bot
442532,7043134,12659.6667,2,1,Human
442534,10265942,3500.9286,0,0,Human
442535,11115788,4895.7037,0,0,Human
442543,11016395,0,0,0,Human
442545,8679778,3000.9091,0,0,Human
442546,6716810,374.6667,0,0,Human
442548,7904417,5905.2927,4,1,Human
442551,9340994,4274.6897,0,0,Bot
442552,7564863,8767.75,2,1,Human
442555,11115926,3724.5588,1,1,Bot
442556,7036393,0,0,0,Human
442560,11115964,4690.8537,0,0,Human
442565,11107795,4217,0,0,Bot
442566,10753729,3195.3333,0,0,Human
442568,10885457,1452.5,0,0,Human
442569,9240863,3237.3333,6,1,Human
442573,7582272,3098.5,3,1,Human
442575,8588406,4095.325,0,0,Human
442576,10264841,0,0,0,Human
442579,9306458,0,0,0,Human
442581,11116029,2502,0,0,Human
442584,7198129,4853.3333,0,0,Human
442585,10415332,0,0,0,Bot
442591,10000537,9002.8571,0,0,Human
442595,11084864,8504.6667,0,0,Bot
442596,11112192,0,0,0,Human
442601,11116132,0,0,0,Human
442605,6178173,3422.7738,4,1,Human
442606,6238159,6327.8,4,1,Human
442607,10264841,0,0,0,Human
442608,11052819,0,0,0,Human
442610,6160971,5803.8241,0,0,Human
442611,11022993,5384.396,0,0,Human
442614,11115717,3036.0727,2,1,Human
442615,10584480,4028.5,2,1,Human
442622,11116241,3982.8667,0,0,Human
442623,10486165,6735.8421,0,0,Human
442628,7737732,103,0,0,Human
442629,11116365,3775.4444,0,0,Human
442631,11116350,118.3333,0,0,Human
442633,9022687,945,0,0,Human
442634,11002911,189,0,0,Human
442635,11002914,0,0,0,Human
442637,10768441,0,2,1,Bot
442639,8377523,3219.9138,2,1,Human
442640,7817085,0,0,0,Human
442642,11116467,3300.2735,3,1,Human
442643,8807953,6877,0,0,Human
442644,7834099,1967.2,2,1,Human
442645,4224357,0,0,0,Human
442646,11106684,3110.68,1,1,Human
442655,11067586,7722.6667,0,0,Human
442657,11116552,6044.5,0,0,Human
442658,11114991,5552,0,0,Human
442660,7087124,9215,0,0,Human
442663,7420865,6315.7692,3,1,Human
442664,10976178,5661.1594,0,0,Human
442667,6782649,4595.5571,3,1,Human
442668,6386579,2199,0,0,Human
442670,7741965,5809.5,0,0,Human
442672,11065957,0,0,0,Bot
442675,11116775,2231,0,0,Human
442677,10514691,3481.4545,0,0,Human
442681,10535873,5788,0,0,Human
442683,10535876,4584.0909,0,0,Human
442684,11116440,0,0,0,Bot
442688,7348023,2746.9333,2,1,Human
442689,9821242,353,2,1,Human
442690,8263386,34,0,0,Human
442691,10087094,0,0,0,Human
442692,11116451,0,0,0,Bot
442696,10441175,9114.5,0,0,Human
442697,10848374,927.3333,2,1,Human
442698,11116909,0,0,0,Human
442699,11002907,41123,0,0,Human
442701,9477808,10718.75,0,0,Human
442702,11087913,0,0,0,Human
442703,8251453,2664.3333,0,0,Human
442704,9228160,0,0,0,Human
442705,11103600,8451.8667,2,1,Human
442706,11113599,8584.5714,0,0,Human
442707,7572218,8436.8333,0,0,Human
442708,11116793,7233.75,0,0,Human
442712,11116992,5479.7143,0,0,Human
442713,11049833,4814.1313,6,1,Human
442715,8194042,1082.6667,0,0,Human
442716,10484954,8602.5,0,0,Human
442718,10151457,4507.4959,2,1,Human
442719,8243641,2193,0,0,Human
442720,8060367,0,0,0,Human
442723,11089071,0,0,0,Bot
442727,11081549,0,1,1,Human
442728,6494349,0,0,0,Human
442729,11117188,2482.5,0,0,Human
442730,9236693,3970.5,0,0,Human
442732,7283119,9797.4286,0,0,Human
442735,9384313,1998.2857,0,0,Human
442738,8284069,2290.4333,0,0,Bot
442743,11089098,0,0,0,Bot
442747,8253540,4607.4167,0,0,Human
442748,10897484,0,0,0,Human
442760,10858428,0,0,0,Human
442762,11117115,3938.5959,1,0,Human
442763,8044723,1795.4706,1,0,Human
442766,8498917,2812.2069,1,1,Human
442769,8624954,4430.6842,0,0,Human
442772,6625517,0,0,0,Human
442775,10067922,1135.3333,0,0,Human
442782,7780721,275,0,0,Human
442786,11076534,0,0,0,Human
442790,11076534,1443.6667,0,0,Human
442791,8051996,5200.0094,1,1,Human
442798,6256246,0,3,1,Human
442801,9824763,6633.875,0,0,Human
442803,7084291,3872.3421,1,1,Human
442811,6229203,3543.7209,2,1,Human
442812,6218079,0,0,0,Human
442813,10961614,0,1,1,Human
442815,11117834,2042.5,0,0,Human
442817,11071142,12158,0,0,Human
442818,11099025,6893.6667,0,0,Human
442820,7191747,857,0,0,Human
442822,7545937,3792.1538,0,0,Human
442824,7843115,2951.5714,0,0,Human
442825,11117949,3971.6235,2,1,Human
442830,11100194,3559,1,1,Human
442831,11111563,0,0,0,Bot
442833,8016627,4018.0145,5,1,Human
442834,11093571,10695.7333,2,1,Human
442835,11117971,5652.4934,3,1,Human
442836,11111581,0,0,0,Bot
442837,11111613,0,0,0,Bot
442838,11111623,0,0,0,Bot
442839,11111626,0,0,0,Bot
442840,9054580,5526.9565,1,1,Human
442841,11117681,3795.5,0,0,Human
442843,8331598,7590.4286,0,0,Human
442845,9647573,4901.5612,1,0,Bot
442846,11118042,3639.4032,3,1,Human
442847,7679489,0,0,0,Human
442848,7298842,1674.2,2,1,Human
442850,11074764,3503.9247,0,0,Human
442851,7679489,1859,0,0,Human
442855,7634055,2620.3871,0,0,Human
442857,6390025,2641.5342,0,0,Human
442862,11110180,7061.7059,0,0,Human
442863,6843209,7162.475,1,1,Human
442864,11118072,0,0,0,Bot
442865,2054782,0,0,0,Human
442867,6505983,2120.5714,0,0,Human
442873,11066437,2621.5,0,0,Human
442877,11071038,2621.5,0,0,Human
442881,8944612,3228.5,0,0,Human
442883,6389707,148,0,0,Human
442884,11087249,1146.7143,2,1,Human
442887,6706122,3051.6316,2,1,Human
442889,11118452,777,1,1,Human
442891,9022631,3806.3481,6,1,Human
442892,3957120,0,0,0,Human
442894,4687004,2269.5,0,0,Human
442896,11118464,11508,0,0,Human
442898,11114342,4698.125,0,0,Human
442899,10938702,16705,1,1,Bot
442900,11118493,5452.4545,0,0,Human
442912,6900316,6518.9375,1,1,Human
442913,6424822,2393,2,1,Human
442914,10533355,0,0,0,Human
442915,11118656,3870.4355,1,1,Human
442919,10382161,0,0,0,Human
442920,11095351,8532.1,1,1,Human
442922,10888424,3572.9322,5,1,Human
442923,11040581,1625.6,1,1,Human
442924,10140900,4364.5,3,1,Human
442928,10698537,0,1,1,Human
442929,11049833,3244.5,3,0,Human
442931,6883773,2138.1667,2,1,Human
442932,6379829,4839.8667,2,1,Human
442933,8760690,21120,0,0,Human
442934,8228338,7419.2215,3,1,Human
442935,8339542,7505.218,2,1,Human
442936,7145773,0,0,0,Human
442937,10407406,6154.597,3,1,Human
442940,11110479,0,0,0,Human
442941,6485832,5904.5072,3,1,Human
442942,11118736,21120,0,0,Human
442944,6900621,3915,0,0,Human
442947,6761232,1834,1,0,Human
442952,9063559,9270,0,0,Human
442956,6910901,4768.25,1,0,Bot
442957,8305632,48,0,0,Human
442958,10094513,0,0,0,Human
442959,8878721,1021.9231,1,1,Human
442964,11117129,2755,0,0,Human
442965,6268078,2881.4423,1,1,Human
442966,11119030,0,0,0,Human
442969,10079602,8461.8333,1,1,Human
442970,9441998,7874,3,1,Human
442971,7156554,3657.5556,0,0,Human
442972,7724228,1366.4,0,0,Human
442974,10149717,0,0,0,Human
442975,10931955,356,0,0,Human
442976,6833676,3500.4,0,0,Human
442980,6650201,3495.9724,0,0,Human
442981,9335918,7967.3333,0,0,Bot
442983,8020212,4636.8333,0,0,Human
442985,7724228,2136.1333,0,0,Human
442988,7167322,4164.7009,0,0,Human
442991,11119192,3779.2159,7,1,Bot
442992,8738316,3597.9167,0,0,Human
442996,10880805,3210.5233,3,1,Human
443000,7644253,5181.3148,0,0,Human
443002,10903667,1161,0,0,Human
443013,10735471,5458.8,1,1,Human
443014,10774798,3985.5,0,0,Human
443017,8915729,0,0,0,Human
443018,10735494,13400,0,0,Human
443020,8077832,6800.7692,1,1,Human
443021,6121650,464,0,0,Human
443022,8602980,1556,0,0,Human
443024,10424607,6340.7143,4,1,Human
443029,9415707,0,0,0,Bot
443030,6156348,2960.4,0,0,Human
443031,11119387,4229.2672,4,1,Bot
443032,6291326,4142.4,0,0,Human
443034,10851281,3896.1714,0,0,Human
443036,8433845,6422,0,0,Bot
443037,11112478,0,0,0,Human
443039,2810958,4175.2162,1,1,Human
443041,11119483,7075.2857,0,0,Human
443044,6966300,5686.1373,1,1,Human
443045,4200074,0,0,0,Human
443051,10033768,0,0,0,Human
443052,6298562,2729.8054,4,1,Human
443056,7091841,4144,0,0,Human
443059,2554947,4723.1429,0,0,Human
443060,9373847,4457.1111,1,0,Human
443061,9875676,0,1,1,Human
443066,8021967,0,0,0,Bot
443067,10672938,280.5,2,1,Human
443069,10247517,1196,0,0,Human
443075,7498998,6800.5429,1,1,Human
443076,11054335,0,2,1,Human
443079,8178099,2785.9423,0,0,Human
443082,9330584,3199.9744,0,0,Human
443083,8949694,0,0,0,Human
443086,11114032,768,0,0,Human
443089,8946172,3221.0154,3,1,Human
443090,7238674,610,0,0,Human
443094,11115740,0,0,0,Human
443096,11119077,298,0,0,Human
443099,7291925,5309.2222,0,0,Human
443101,11110180,3912.4225,1,1,Human
443103,4912968,159,0,0,Human
443104,11092352,8036.2955,2,1,Human
443108,7122764,0,0,0,Human
443122,10249142,3780.0556,0,0,Human
443127,8946467,3755.5769,0,0,Human
443129,11120152,1162.5,0,0,Human
443134,8014185,0,0,0,Human
443138,10011622,3823.5701,1,1,Human
443143,9976247,2968.381,3,1,Human
443144,6430164,1388.5,0,0,Human
443146,7456972,4809.3333,0,0,Human
443149,6233649,0,0,0,Human
443151,9155230,4278.6,1,1,Human
443153,6478855,57,0,0,Human
443155,8552517,1252.5,0,0,Human
443158,8886652,0,1,1,Human
443160,8038120,7675.3333,0,0,Human
443163,6143508,13627,0,0,Human
443165,6733883,507,0,0,Human
443168,10117168,0,0,0,Human
