Actor,A_Acc,Login_day_count,Logout_day_count,Playtime,playtime_per_day,avg_money,Login_count,ip_count,Max_level,Type
453227,6683466,5,6,43642,7273.6667,160079.8689,12,5,16,Human
453228,11199328,6,6,403188,67198,1403.5613,16,4,30,Bot
453230,11199337,6,6,402035,67005.8333,1046.6179,13,4,30,Bot
453231,7542844,5,6,384868,64144.6667,43.4678,15,5,9,Bot
453232,11128875,6,6,378955,63159.1667,649.9541,15,2,38,Bot
453233,11192626,3,3,24273,8091,6.0563,4,3,10,Human
453234,11199346,6,6,398984,66497.3333,898.9189,13,4,30,Bot
453235,6351970,8,9,69312,7701.3333,787.5538,12,3,24,Human
453236,11097227,47,45,3605623,80124.9556,30475.0093,86,1,53,Bot
453238,2081954,6,6,398109,66351.5,448.261,24,1,39,Bot
453239,11199358,6,6,395328,65888,770.5173,19,4,30,Bot
453242,11128879,6,6,400378,66729.6667,1110.991,14,2,38,Bot
453244,6891381,6,6,394599,65766.5,503.4096,20,1,38,Bot
453247,11191424,6,6,391500,65250,543.9726,21,1,40,Bot
453248,11161798,35,35,2492487,71213.9143,1304.8849,122,10,54,Bot
453249,11201291,6,5,401684,80336.8,12796.897,12,2,32,Bot
453251,11161812,35,35,2475732,70735.2,944.0111,124,10,53,Bot
453252,11201300,6,5,397242,79448.4,18840.0516,15,2,36,Bot
453253,11202692,6,6,36795,6132.5,615.5321,12,3,14,Human
453258,11029195,6,5,399237,79847.4,26.5907,11,2,9,Bot
453259,11029205,6,5,409431,81886.2,12.6019,11,3,9,Bot
453260,11161830,35,34,2480371,72952.0882,797.4973,110,10,53,Bot
453261,6871854,12,12,51072,4256,451.7872,23,4,26,Human
453262,11161837,35,34,2437522,71691.8235,1070.1412,120,8,53,Bot
453263,8141145,15,17,255225,15013.2353,1376.0248,25,10,30,Human
453265,11202870,45,45,3470206,77115.6889,17647.9101,90,2,55,Bot
453267,11029214,5,5,403792,80758.4,32.3945,16,2,9,Bot
453268,7934524,6,6,409049,68174.8333,5895.3698,9,1,22,Bot
453269,7690334,4,4,16443,4110.75,384.2768,12,1,16,Human
453270,11200493,5,5,408488,81697.6,625.9311,14,1,43,Bot
453271,11200460,5,5,408661,81732.2,759.829,10,1,42,Bot
453272,11029222,5,5,409125,81825,35.059,6,2,9,Bot
453274,11200501,6,6,406730,67788.3333,844.0527,14,1,43,Bot
453276,11200466,5,5,408530,81706,1209.9685,8,1,42,Bot
453277,11202121,40,41,1166451,28450.0244,20949.9122,172,29,50,Human
453279,10811041,8,8,224483,28060.375,6436.1599,15,3,35,Human
453280,11202889,3,3,23151,7717,9.0663,3,3,13,Human
453281,11080836,6,5,367538,73507.6,2823.9209,15,2,34,Bot
453282,8936206,8,8,126390,15798.75,1354.3731,19,8,24,Human
453284,11202424,6,6,406690,67781.6667,2716.2225,10,1,35,Bot
453286,6926188,6,6,394385,65730.8333,443.8196,17,1,38,Bot
453288,11201922,1,1,12930,12930,20.1202,2,2,11,Bot
453295,11080854,6,6,360412,60068.6667,5557.8228,14,2,34,Bot
453297,6596416,2,2,16985,8492.5,5.4776,3,3,10,Human
453298,11202498,5,4,284575,71143.75,3707.74,9,2,29,Bot
453300,7401150,11,11,84956,7723.2727,800.915,23,10,24,Human
453303,8722171,17,18,440952,24497.3333,4153.1169,50,10,35,Human
453304,11200955,6,5,398136,79627.2,1675.3719,11,4,29,Bot
453305,9058622,9,9,22778,2530.8889,607.4277,16,9,15,Human
453308,11080778,6,5,364522,72904.4,3903.9396,16,2,33,Bot
453319,11202161,5,5,403365,80673,1074.3669,9,3,40,Bot
453320,11203145,18,18,110790,6155,234.4518,23,17,19,Human
453321,11198027,45,43,3337796,77623.1628,2281.9451,110,26,48,Bot
453322,11070111,11,11,74555,6777.7273,808.1833,27,10,25,Human
453324,11202176,6,5,401532,80306.4,773.4882,10,3,40,Bot
453326,11202168,5,6,384460,64076.6667,2318.5216,11,7,38,Bot
453328,11072535,2,3,25890,8630,71.6166,6,1,21,Human
453330,11199456,5,5,400987,80197.4,373.8653,10,1,42,Bot
453331,11202235,5,6,386803,64467.1667,1550.5729,12,7,38,Bot
453332,11202190,5,4,326197,81549.25,1275.3401,8,3,40,Bot
453334,11202226,5,6,383467,63911.1667,1218.3936,10,7,38,Bot
453336,11199493,5,5,401103,80220.6,533.9592,5,1,42,Bot
453337,11202221,5,6,380984,63497.3333,660.1753,11,7,38,Bot
453339,9269736,21,21,279487,13308.9048,18933.4326,49,8,33,Human
453340,11202748,5,6,401517,66919.5,3320.9397,12,1,25,Bot
453343,11203039,6,6,390566,65094.3333,424.2114,16,2,44,Bot
453344,10621924,4,6,315410,52568.3333,3399.154,10,2,25,Bot
453348,10115620,37,38,290558,7646.2632,303547.172,100,20,35,Human
453350,8293380,17,17,210486,12381.5294,67500.7701,55,6,33,Human
453352,11203506,23,22,151387,6881.2273,260.1882,28,21,26,Human
453353,8529097,6,6,86062,14343.6667,38.0682,7,4,17,Human
453355,10911856,19,18,57089,3171.6111,3279.2112,38,10,21,Human
453360,11191311,5,5,401454,80290.8,1445.8745,9,1,34,Bot
453364,11199467,5,6,402918,67153,343.6133,7,1,42,Bot
453366,7893415,28,29,385472,13292.1379,1588.8623,43,25,36,Human
453368,11199478,6,5,401501,80300.2,205.9652,6,1,42,Bot
453369,11195173,2,2,12903,6451.5,16.204,2,1,10,Human
453374,11202579,5,5,397941,79588.2,2667.7224,8,1,38,Bot
453376,11202322,6,5,397691,79538.2,3971.8993,8,2,32,Bot
453377,9973476,10,10,112284,11228.4,647.1803,17,10,26,Human
453378,11203215,35,33,2404637,72867.7879,1286.8802,115,2,55,Bot
453379,9758819,9,9,79016,8779.5556,3211.6956,30,1,17,Human
453380,11200325,5,5,400906,80181.2,692.7546,6,1,42,Bot
453382,10993387,5,5,398832,79766.4,178.045,6,1,42,Bot
453383,11203694,5,6,386520,64420,1912.2545,12,5,33,Bot
453384,11200374,5,5,401459,80291.8,582.7741,6,1,42,Bot
453385,11203229,35,33,2402374,72799.2121,1577.2335,129,2,55,Bot
453388,11046280,6,6,408374,68062.3333,1514.2512,7,2,26,Human
453390,11200389,5,5,400291,80058.2,729.3891,5,1,42,Bot
453391,11203540,8,8,454048,56756,608.3372,14,2,40,Human
453392,6307679,26,26,145540,5597.6923,5701.133,50,23,34,Human
453393,11082970,45,42,3357138,79931.8571,21551.9778,70,2,55,Bot
453394,11203543,7,8,452114,56514.25,794.7212,12,2,41,Human
453396,10328691,4,4,20471,5117.75,19.4823,4,4,10,Human
453397,11203698,5,6,375769,62628.1667,1265.8709,14,5,34,Bot
453404,8715573,27,26,171505,6596.3462,258.2581,33,21,27,Human
453406,10870672,47,46,3430141,74568.2826,39009.0959,71,1,43,Bot
453409,6817349,2,2,13474,6737,263.1812,3,1,13,Human
453410,7011627,32,33,310515,9409.5455,3366.7567,128,10,34,Human
453414,8313333,5,5,305831,61166.2,546.6494,13,1,38,Bot
453415,7139098,6,6,381752,63625.3333,674.9371,17,1,38,Bot
453418,6119509,20,20,152646,7632.3,288.4536,37,8,30,Human
453420,6731211,5,5,309889,61977.8,678.4248,12,1,38,Bot
453422,7933860,6,6,379058,63176.3333,628.6951,19,1,39,Bot
453423,10441175,2,2,27913,13956.5,517.7931,6,3,12,Human
453424,7174240,3,3,24652,8217.3333,21.1269,6,2,15,Human
453427,11185691,6,6,385081,64180.1667,727.9126,16,1,39,Bot
453428,11201661,47,47,3667431,78030.4468,19548.6496,62,1,55,Bot
453430,7617011,6,6,378290,63048.3333,516.9031,23,1,39,Bot
453432,7496448,5,5,377492,75498.4,1357.2523,20,2,39,Bot
453433,11189568,6,5,118474,23694.8,133.5623,8,1,22,Human
453434,11193767,10,8,91292,11411.5,5411.2825,14,4,19,Human
453435,8283199,3,3,16272,5424,32.4535,6,3,13,Human
453436,7732979,6,5,384981,76996.2,471.9516,16,1,39,Bot
453441,8897008,5,6,368244,61374,841.3897,19,2,39,Bot
453442,6718908,23,23,367376,15972.8696,177478.5369,93,1,38,Human
453443,8223864,22,22,45230,2055.9091,87756.5755,37,23,22,Human
453444,11200980,5,5,368439,73687.8,1108.6556,19,2,38,Bot
453445,11204276,2,3,31508,10502.6667,67.3598,15,2,21,Human
453448,11186007,6,6,382533,63755.5,510.6978,21,1,39,Bot
453449,11160868,5,6,366041,61006.8333,1145.1718,11,4,32,Bot
453450,9467061,5,5,345475,69095,860.8659,21,2,38,Bot
453452,7043134,15,15,181432,12095.4667,1985.0127,46,10,34,Human
453456,7739039,5,5,140256,28051.2,1727.144,42,4,35,Human
453457,3274865,33,30,610043,20334.7667,1866.504,60,11,42,Human
453458,9517224,3,3,33455,11151.6667,14.7692,5,4,18,Human
453460,11160869,5,5,362311,72462.2,1835.952,9,4,31,Bot
453463,6837126,24,23,206750,8989.1304,4033.3146,47,18,35,Human
453464,7229305,27,28,837472,29909.7143,4441.9288,92,30,46,Human
453470,11005854,46,45,1824765,40550.3333,23191.9896,266,59,54,Human
453471,11204396,2,2,44879,22439.5,42.7648,2,2,14,Human
453474,11204086,6,6,371962,61993.6667,934.4006,24,3,43,Bot
453475,8057890,24,26,213776,8222.1538,4180.3535,73,4,32,Human
453476,6958749,24,24,135489,5645.375,4698.314,46,5,26,Human
453477,11204087,6,6,371105,61850.8333,893.1388,22,3,43,Bot
453479,11153973,2,2,12385,6192.5,6.9812,2,2,8,Human
453480,10448041,17,17,167982,9881.2941,1106.9266,28,11,32,Human
453481,11159032,1,1,11024,11024,3.5581,2,1,9,Human
453482,6481972,3,3,50024,16674.6667,3086.7167,6,2,15,Human
453487,11200181,6,5,377055,75411,999.786,20,4,32,Bot
453488,11204107,6,6,367753,61292.1667,613.5777,25,3,43,Bot
453489,11204108,6,6,366865,61144.1667,762.9241,25,3,43,Bot
453492,6683484,35,34,236383,6952.4412,9892.4056,119,21,31,Human
453497,11204109,6,6,369785,61630.8333,736.9256,29,3,44,Bot
453498,10652067,15,15,27708,1847.2,132.0466,23,5,21,Human
453499,11204387,1,2,16041,8020.5,92.9915,2,1,10,Human
453501,11024149,12,12,35731,2977.5833,3989.5181,22,4,19,Human
453505,11204110,6,6,367101,61183.5,811.6825,23,3,44,Bot
453508,11160856,5,5,363566,72713.2,430.0843,7,4,24,Bot
453509,11204252,16,14,304858,21775.5714,87.8418,25,11,28,Human
453511,11201642,6,5,375770,75154,113.2919,30,8,9,Bot
453513,11201644,6,5,374178,74835.6,120.5426,32,8,9,Bot
453514,6600040,43,42,523201,12457.1667,4580.9833,74,8,40,Human
453515,11089844,11,11,106460,9678.1818,271.5897,71,10,25,Human
453518,11089241,21,21,164261,7821.9524,783.7571,51,21,29,Human
453519,11201646,6,6,352518,58753,98.6163,32,7,9,Bot
453523,11201647,6,5,346204,69240.8,106.287,34,6,9,Bot
453524,6714411,7,7,17707,2529.5714,543.1215,8,4,12,Human
453525,6467888,29,29,250453,8636.3103,53396.9919,85,10,35,Human
453526,11201651,6,6,351094,58515.6667,121.8137,27,5,9,Bot
453528,11049833,7,6,87398,14566.3333,19268.3583,15,2,23,Human
453529,7616343,18,14,161365,11526.0714,6341.5194,19,14,26,Human
453530,11137638,13,12,62379,5198.25,173.3771,29,9,20,Human
453531,11143880,2,2,10918,5459,4.989,2,2,10,Human
453533,11039248,35,34,190569,5604.9706,33541.2846,95,2,25,Human
453534,7940020,30,30,681865,22728.8333,22269.1364,114,3,45,Human
453536,11202285,6,6,360170,60028.3333,338.8795,22,5,37,Bot
453537,7594915,26,27,220093,8151.5926,15481.0903,33,27,32,Human
453538,11202277,6,6,362392,60398.6667,566.1976,20,4,37,Bot
453540,11202285,6,5,14635,2927,9.1711,6,4,9,Bot
453541,11202277,6,5,12494,2498.8,5.5736,7,3,9,Bot
453542,10438509,4,4,24656,6164,62.1923,5,4,15,Bot
453546,11202286,6,6,341050,56841.6667,810.6609,20,5,37,Bot
453547,9809695,10,10,58289,5828.9,25904.2375,19,11,23,Human
453549,11202286,5,4,14249,3562.25,1.9488,5,4,9,Bot
453550,11202283,6,6,349718,58286.3333,547.2731,25,4,37,Bot
453553,11202303,6,6,359664,59944,574.0438,22,5,37,Bot
453554,7942882,8,7,66107,9443.8571,828.2896,11,6,20,Human
453557,8442308,1,1,11017,11017,2.4804,1,1,10,Human
453558,11202303,5,5,10958,2191.6,22.0883,5,3,9,Bot
453559,11202303,5,4,12242,3060.5,59.0393,6,4,9,Bot
453560,11030384,7,7,17555,2507.8571,188.0781,13,6,11,Human
453561,11202284,6,6,363287,60547.8333,889.4487,19,3,37,Bot
453562,11203386,7,6,124590,20765,1563.038,9,9,25,Human
453566,11204708,10,10,53045,5304.5,3.1933,12,10,9,Human
453567,11201835,6,6,325666,54277.6667,364.1558,33,5,37,Bot
453568,11201835,5,5,12353,2470.6,100.4244,11,5,9,Bot
453569,11201835,5,5,13913,2782.6,225.3357,12,4,9,Bot
453571,11204741,2,2,13778,6889,2.7958,2,2,10,Human
453572,11201836,6,6,330725,55120.8333,468.7945,27,5,37,Bot
453573,11201836,5,4,12304,3076,137.2771,10,4,9,Bot
453574,11201836,4,4,11847,2961.75,85.6142,11,4,9,Bot
453576,11201840,6,6,335473,55912.1667,435.4765,29,5,37,Bot
453577,11201840,5,5,11969,2393.8,163.8246,8,4,9,Bot
453578,11201840,4,4,11344,2836,123.4484,8,4,9,Bot
453580,11127540,14,14,232798,16628.4286,732.7195,41,5,31,Human
453584,9890131,11,11,65835,5985,518.1488,28,10,24,Human
453585,11183299,11,11,106304,9664,777.6404,22,10,26,Human
453586,8771332,14,14,26881,1920.0714,15449.1991,35,16,15,Human
453589,10681917,4,3,15611,5203.6667,7501.5955,5,2,9,Human
453590,11204808,7,7,81773,11681.8571,65.8654,11,6,17,Human
453592,11204796,44,42,1397247,33267.7857,10863.9871,171,11,49,Human
453594,11204798,13,13,545053,41927.1538,368.075,25,3,35,Bot
453597,7076704,12,11,102323,9302.0909,3167.3187,15,7,27,Human
453598,11201448,6,5,366606,73321.2,2486.0134,10,6,38,Bot
453599,10954733,4,4,137646,34411.5,2814.5992,8,1,18,Human
453601,6750693,14,14,17691,1263.6429,1268.1941,26,8,10,Human
453602,11188503,16,16,60248,3765.5,527.6463,34,11,14,Human
453603,11201458,6,5,364669,72933.8,4345.52,14,6,37,Bot
453606,6201145,33,33,961305,29130.4545,40654.8641,83,13,43,Human
453608,11204892,27,24,303538,12647.4167,1600.0853,33,17,34,Human
453610,11203426,41,40,770740,19268.5,3221.711,103,19,39,Human
453612,11128800,2,2,15536,7768,26953.0189,6,2,10,Human
453616,6944802,17,16,71275,4454.6875,752.0052,39,3,24,Human
453617,9172810,2,2,21302,10651,96.7249,4,4,14,Human
453621,10879014,4,4,73616,18404,501.1499,11,2,25,Human
453623,10324645,15,15,102481,6832.0667,247.9902,24,8,23,Human
453627,10973610,41,41,824502,20109.8049,36469.7182,117,3,43,Human
453628,9222384,6,6,19845,3307.5,27333.0196,11,7,11,Human
453630,6653718,5,5,17442,3488.4,399.5561,18,5,13,Human
453631,6781974,2,2,15461,7730.5,492.4825,6,1,12,Human
453632,6488849,11,10,88513,8851.3,132.7568,29,6,21,Human
453634,6392188,5,4,33477,8369.25,74.731,7,3,14,Human
453639,4798984,7,6,21540,3590,196.589,10,7,13,Bot
453640,10825902,22,21,211502,10071.5238,1877.5906,70,18,29,Human
453643,11119192,12,10,109671,10967.1,2163.2704,17,2,26,Bot
453644,11144100,41,39,902608,23143.7949,20799.128,125,38,35,Human
453650,5598944,13,12,428073,35672.75,6724.8488,30,6,33,Bot
453651,10484359,6,6,43116,7186,50.0496,9,6,13,Human
453652,8435788,1,1,28338,28338,53.7477,1,1,13,Human
453653,10701620,6,6,19802,3300.3333,4751.1358,7,2,11,Human
453656,10642119,4,5,22965,4593,4258.715,5,4,10,Human
453657,11205290,21,18,173390,9632.7778,1589.7325,23,20,23,Human
453663,11189102,2,2,16737,8368.5,1.6619,4,2,10,Human
453664,11205305,2,2,11566,5783,4.3154,3,2,10,Human
453666,9391200,1,1,13095,13095,245.4182,3,1,11,Human
453671,11203938,1,1,33859,33859,896.1128,5,1,16,Bot
453672,4080747,3,3,35156,11718.6667,241.801,6,2,19,Human
453673,11203941,1,1,35667,35667,828.3697,5,1,15,Bot
453674,11203693,17,17,1198033,70472.5294,3095.3837,40,7,40,Bot
453675,9610293,10,9,198317,22035.2222,1083.5658,49,2,35,Human
453676,7919804,18,18,66502,3694.5556,765.8109,40,12,23,Human
453677,7932412,13,13,116047,8926.6923,463.7005,37,3,29,Human
453678,9924297,5,4,22162,5540.5,2013.1332,14,4,10,Human
453683,8156813,6,6,21898,3649.6667,16.6372,7,2,12,Human
453686,6970651,5,7,31737,4533.8571,17266.374,8,4,16,Human
453692,6725367,1,1,10872,10872,17.0645,3,1,10,Human
453693,11204387,14,15,132943,8862.8667,2264.6062,27,21,22,Human
453695,11144941,20,20,176310,8815.5,24613.868,51,14,30,Human
453697,7224954,6,6,52158,8693,1529.7352,22,5,27,Human
453698,11179537,5,5,345907,69181.4,83.671,33,1,9,Bot
453699,11205463,39,39,107844,2765.2308,276.7196,64,32,22,Human
453701,6942245,32,34,260124,7650.7059,1175.4548,70,2,31,Human
453702,11205424,2,3,25341,8447,90.9779,4,3,13,Human
453703,9208540,19,20,230245,11512.25,796.3737,29,20,30,Human
453707,7053829,5,5,61518,12303.6,728.0541,9,5,17,Human
453708,11197242,37,35,1007932,28798.0571,22074.5973,91,2,29,Human
453709,8247459,14,13,20062,1543.2308,804.726,21,10,12,Human
453710,9361496,10,10,282058,28205.8,1544.5691,18,3,29,Bot
453711,8104142,5,5,371011,74202.2,1263.3236,11,2,31,Bot
453712,10854420,43,43,1052304,24472.186,4611.8686,270,27,47,Human
453714,6508411,4,5,372773,74554.6,2799.6371,10,2,31,Bot
453715,7085208,3,3,42353,14117.6667,474.6637,14,1,21,Human
453724,6386579,2,2,22626,11313,55.8481,3,3,11,Human
453728,6749519,3,3,11277,3759,20.9031,5,1,11,Human
453729,7069331,16,14,122102,8721.5714,39959.0105,35,7,27,Human
453732,11205571,1,1,13016,13016,752.1941,1,1,10,Human
453734,4288512,30,30,291573,9719.1,879.3731,82,2,30,Human
453738,8448503,7,7,126815,18116.4286,71384.549,52,7,36,Human
453739,10672970,37,39,620018,15897.8974,4270.7929,78,29,40,Human
453741,6500502,27,26,502351,19321.1923,11343.2091,83,14,40,Human
453743,7348633,3,3,11674,3891.3333,670.639,5,3,11,Human
453744,6598357,12,12,21643,1803.5833,156.8981,17,6,13,Human
453745,6623334,20,20,147564,7378.2,971.8683,40,3,24,Human
453755,10860324,5,5,28057,5611.4,51.5083,8,5,10,Human
453757,11205696,38,40,629872,15746.8,463.2699,123,6,40,Human
453762,6916933,1,1,20362,20362,638.4944,22,2,16,Human
453765,10352804,4,4,33607,8401.75,133.3094,8,6,21,Human
453766,8268171,12,12,26156,2179.6667,101.2246,28,5,20,Bot
453768,8201546,6,6,33400,5566.6667,1050.593,10,7,15,Human
453770,11205696,35,36,119418,3317.1667,318.8796,80,7,22,Human
453772,10528783,6,6,26494,4415.6667,187.4969,9,2,11,Human
453774,8238720,16,16,71543,4471.4375,2274.1697,29,14,21,Human
453776,8142079,6,6,16205,2700.8333,8513.3627,11,1,12,Human
453779,10994195,32,32,20594,643.5625,29684.8025,50,11,10,Human
453781,6386579,6,5,92238,18447.6,136.6692,9,5,22,Human
453788,10622665,4,4,20895,5223.75,79.3405,8,1,11,Human
453789,9457563,9,9,35539,3948.7778,432.5003,11,6,17,Human
453791,11205883,23,22,163774,7444.2727,321.4846,27,6,22,Human
453792,11201701,5,5,317408,63481.6,766.143,16,5,24,Bot
453793,10260613,43,43,961549,22361.6047,27989.5756,128,22,42,Human
453794,8277559,19,21,69606,3314.5714,617.8965,25,4,18,Human
453796,11201731,5,5,314104,62820.8,604.8524,21,5,24,Bot
453801,10994195,32,32,19389,605.9063,27636.7646,65,11,10,Human
453803,9194591,5,4,24561,6140.25,2258.2591,7,1,15,Human
453804,10572193,10,9,98428,10936.4444,3182.9337,14,2,24,Human
453808,11206031,19,19,343050,18055.2632,2196.3712,45,4,35,Human
453809,11069746,12,12,135680,11306.6667,24892.8782,52,4,31,Human
453812,7584245,18,18,231524,12862.4444,19425.9104,48,11,35,Human
453814,10151457,17,16,96022,6001.375,16616.4144,31,9,24,Human
453815,8817407,40,40,643303,16082.575,2049.2734,112,18,39,Human
453820,6670005,32,31,273652,8827.4839,7851.2395,68,7,30,Human
453827,11206191,6,6,30229,5038.1667,139.8789,8,8,16,Human
453828,9824457,20,21,100972,4808.1905,274.1265,29,24,23,Human
453830,11206144,9,9,38326,4258.4444,34.7041,17,1,14,Human
453831,7569561,7,7,15630,2232.8571,6074.2775,10,1,9,Human
453833,10643484,5,5,65492,13098.4,233.5487,9,7,21,Human
453837,6578537,25,26,254892,9803.5385,1603.454,111,23,29,Human
453838,6728272,2,2,17770,8885,8.566,3,2,11,Human
453840,7826005,9,9,81960,9106.6667,560.4674,25,1,21,Human
453842,8223197,27,28,420324,15011.5714,1856.3685,61,19,38,Human
453844,7152142,4,3,107287,35762.3333,52695.5256,6,5,29,Human
453846,8504247,20,21,338194,16104.4762,3530.6467,49,5,35,Human
453852,10661148,40,39,766893,19663.9231,259.6323,106,16,37,Human
453853,10088792,35,35,331408,9468.8,8525.4702,113,12,40,Human
453856,8222292,7,7,62857,8979.5714,1137.5205,26,2,29,Human
453857,10690449,8,8,38214,4776.75,42.8815,11,8,15,Human
453858,6729027,5,5,14176,2835.2,174.7894,8,4,13,Human
453860,10090919,38,37,743903,20105.4865,6913.4899,154,31,50,Human
453866,11206426,1,1,18671,18671,4.0492,2,2,10,Human
453867,11206456,1,1,18091,18091,2.9679,1,1,9,Human
453870,6757536,5,5,16142,3228.4,5016.8421,5,5,12,Human
453875,11091692,2,2,43562,21781,395.3585,5,3,18,Human
453876,10850738,14,14,39326,2809,9016.7213,33,4,22,Human
453877,2441693,10,11,63273,5752.0909,273.3905,26,5,20,Human
453880,8121629,6,7,29186,4169.4286,1089.9772,6,5,19,Human
453881,11111763,11,12,81016,6751.3333,558.7911,15,3,22,Human
453882,11205922,25,25,200734,8029.36,799.7397,44,2,28,Human
453883,11192788,20,20,139336,6966.8,100651.5851,1518,8,10,Bot
453885,6246174,41,41,658759,16067.2927,6207.6381,98,8,42,Human
453886,8800370,41,41,741350,18081.7073,6542.1288,145,6,42,Human
453887,6195842,4,5,62574,12514.8,20.0449,8,3,17,Human
453888,11206770,5,5,32041,6408.2,14.7955,6,4,13,Human
453889,11206767,7,7,43312,6187.4286,34.6288,13,7,15,Human
453891,6796330,30,30,103872,3462.4,12256.4688,79,2,25,Human
453894,5469936,9,9,36084,4009.3333,224.3112,14,6,14,Human
453895,6311110,40,41,648490,15816.8293,3575.0916,116,16,43,Human
453896,11198110,3,4,17403,4350.75,3.0373,7,6,11,Human
453901,11206856,12,12,510040,42503.3333,982.5718,35,2,37,Bot
453906,7052914,40,39,163258,4186.1026,278.9761,256,1,25,Human
453908,10665367,11,11,36800,3345.4545,452.3456,23,9,23,Human
453912,7673614,16,15,104248,6949.8667,1285.3565,17,13,25,Human
453913,7786747,5,6,53907,8984.5,1767.9237,11,7,16,Human
453916,6729027,6,6,11857,1976.1667,239.3874,7,4,12,Human
453922,11200836,46,45,3316265,73694.7778,26077.4811,55,1,55,Bot
453923,11200872,46,44,3318243,75414.6136,25897.0582,51,1,55,Bot
453924,11200912,46,44,3291834,74814.4091,16925.9058,52,1,55,Bot
453925,11206244,46,43,3403529,79151.8372,24316.7232,56,2,55,Bot
453927,8385568,9,10,17503,1750.3,112.6592,12,4,10,Human
453931,11206424,17,17,294226,17307.4118,1238.0844,66,20,35,Human
453932,9198096,5,5,11254,2250.8,309.6366,9,6,11,Human
453933,10944938,11,10,417507,41750.7,1122.7529,30,3,38,Bot
453935,7704346,7,7,26624,3803.4286,551.8621,20,4,19,Human
453938,11144941,18,17,183154,10773.7647,2726.8434,55,17,29,Human
453941,9562509,23,23,148954,6476.2609,1676.1632,40,6,29,Human
453942,0,39,39,297399,7625.6154,0,112,20,35,Human
