Actor,A_Acc,Login_day_count,Playtime,playtime_per_day,avg_money,Social_diversity,Max_level,collect_max_count,exp_get_count_per_day,item_get_count_per_day,money_get_count_per_day,abyss_get_count_per_day,p_deg,f_deg,t_deg,m_deg,Avg_PartyTime,GuildAct_count,Type,Group
448517,11133584,10,670897,74544.1111,2592.3054,0.501,30,0,4240.3333,2849.6667,3470.222222,0,1,0,8,1,19814.5,1,Bot,2
448518,11162406,9,688550,68855,615.1238,0.501,44,0,2295.5,1730.9,1235.5,0,1,0,7,0,249.5,1,Bot,2
448519,11162354,9,613259,76657.375,754.084,0.7083,46,0,3388.75,2790.25,237.875,0,2,2,7,0,208,1,Bot,2
448520,7456921,10,669762,74418,1922.7887,0.5586,31,0,4572.6667,2820.4444,3431.333333,0,1,0,8,2,19814.5,1,Bot,2
448521,11163226,9,651420,65142,1738.7005,0,36,143,1544.4,1645.8,944.9,1070.7,0,0,0,6,0,0,Bot,2
448523,11161831,9,675186,75020.6667,428.3531,0,45,0,2604.6667,2621.3333,26.77777778,0,0,0,11,0,0,0,Bot,2
448525,11161933,10,672326,67232.6,1105.1329,0,44,0,2294.4,2284.9,7.4,0.2,0,0,12,0,0,0,Bot,2
448526,11132645,10,673024,74780.4444,1650.1388,0.4196,30,0,5006.7778,3218.5556,3844.333333,0,1,0,7,1,19814.5,1,Bot,2
448528,11161755,10,672266,67226.6,169.9273,0,45,0,2318.6,2345.8,23.1,0.3,0,0,8,0,0,0,Bot,2
448531,11161835,10,672878,67287.8,181.248,0,45,0,2467.2,2489.7,159.3,0.1,0,0,9,0,0,0,Bot,2
448532,11159987,10,631452,63145.2,1928.6911,0.1985,40,0,1946.6,1439.4,795.8,0.4,2,0,9,0,1280,0,Bot,2
448533,11161941,10,671247,67124.7,202.8564,0.2286,44,0,2398.2,2619.3,5.7,0,0,0,7,0,0,2,Bot,2
448534,11133723,10,737957,73795.7,2393.7924,0.5983,40,4989,1920.6,1948,289.6,0,0,0,2,4,0,0,Bot,2
448535,11159994,10,634791,63479.1,2928.6741,0.2954,41,0,2464.3,2297.7,43.6,0.3,2,0,11,0,1280,0,Bot,2
448540,11100879,10,652309,72478.7778,1968.7729,0.2911,36,4876,3543.8889,4115.3333,19.44444444,0,1,0,2,1,67335,0,Bot,2
448542,11100882,10,650569,65056.9,491.1296,0,36,4994,3382.5,3896.6,18.7,0,1,0,2,0,67335,0,Bot,2
448543,11160002,10,618428,61842.8,2095.1547,0,38,0,2847.3,2427.5,32.7,0.1,0,0,8,0,0,0,Bot,2
448545,11162414,9,683317,68331.7,943.3271,0.2573,44,0,2547.9,2473.7,43.4,0,1,0,7,0,134.5,1,Bot,2
448546,11160006,10,618053,61805.3,2251.5913,0.1849,40,0,2616.1,2481.7,61.9,0,2,0,10,0,1099,0,Bot,2
448548,11162425,9,670123,74458.1111,1146.5046,0.7029,44,0,2658.4444,2496.2222,40.33333333,0,2,0,7,0,91,2,Bot,2
448551,11162429,8,645320,92188.5714,1363.5544,0.6002,40,0,4729.5714,4197.2857,20.85714286,0,1,0,6,0,3034,1,Bot,2
448552,11160010,9,555824,69478,2743.8513,0.2146,40,0,2725,2516.25,75,0.125,2,0,9,0,1099,0,Bot,2
448553,11069297,10,626328,62632.8,74.004,0,9,0,9183,5538.4,5291.1,0,0,0,11,1,0,0,Bot,2
448554,11162440,9,649784,72198.2222,1712.9581,0.2712,45,0,3109.4444,3295.7778,24.11111111,0,0,0,6,0,0,1,Bot,2
448556,11163525,9,679385,67938.5,1338.0708,0,39,0,2640.9,2317.9,342.7,0.1,0,0,0,6,0,0,Bot,2
448558,11069293,10,607450,60745,66.0597,0,9,0,8639.7,5637.8,192,0,0,0,12,1,0,0,Bot,2
448560,11160337,29,1989100,68589.6552,21558.6137,0,50,0,1498.7586,1212.6897,136.0689655,0.1034,0,0,0,4,0,0,Bot,2
448567,11161890,9,690481,69048.1,1400.1405,0.1303,43,0,4259,2116.7,3476.6,0.6,5,0,9,3,54447,0,Bot,2
448569,11161895,9,688974,68897.4,1060.1872,0.673,43,0,4269.1,128.9,3484.2,0.5,2,0,6,1,54447,0,Bot,2
448571,11140910,10,691677,76853,5198.1439,0.6237,37,4841,3795.1111,3829.6667,8.555555556,0,0,0,5,4,0,0,Bot,2
448572,11140943,10,690489,76721,5486.291,0.6365,37,4756,3838.8889,3883.2222,7.666666667,0,0,0,3,2,0,0,Bot,2
448577,11161919,9,693355,69335.5,956.2109,0.6142,43,0,4120,2242.1,3130.8,1.3,6,0,9,3,45729.5294,0,Bot,2
448580,11161927,10,690169,76685.4444,953.5566,0.7363,43,0,4581.8889,135.7778,3468.222222,0.8889,2,0,6,2,45729.5294,0,Bot,2
448582,11161937,8,671650,83956.25,2039.8391,0.6377,43,0,5184.875,2464.5,4322.75,2.875,3,0,6,4,44811.8824,0,Bot,2
448583,11163684,10,657310,65731,8907.3676,0.6931,35,2955,2429,2418.4,7.3,0,0,0,1,1,0,0,Bot,2
448584,11161946,9,647755,80969.375,1452.2778,0.6587,43,0,5121.125,158,4253.125,2.125,2,0,6,1,43649.2353,0,Bot,2
448601,6749102,31,370016,11936,369800.245,0.813,40,13,85.2903,78.7419,60.12903226,28.9677,25,6,12,1,2652.7363,1,Bot,2
448602,9931048,15,51827,3455.1333,126.8311,1.2407,22,10,54.4667,22.0667,24.2,0,15,2,8,3,2274.2727,3,Bot,2
448604,10967582,10,593894,59389.4,1107.8968,0,41,3695,2793.1,2765.6,294.8,0.1,0,0,6,0,0,0,Bot,2
448607,10971141,10,599334,59933.4,996.3932,0,39,3365,2071.9,3031.7,80.9,0.3,1,0,7,0,42,0,Bot,2
448610,10980762,10,668850,66885,997.778,0,41,2218,2368.3,2486.7,149.7,0,1,0,6,0,1573,0,Bot,2
448630,11164385,10,628881,69875.6667,13417.629,0.6301,30,0,4493.1111,4347.3333,97.22222222,0,0,0,11,8,0,0,Bot,2
448634,11164391,10,634868,70540.8889,3110.3573,0.0909,30,0,3868.3333,3472.5556,1135,0,0,0,10,2,0,0,Bot,2
448635,11164398,10,651435,72381.6667,2039.9134,0,30,0,3980.2222,3741.1111,108.6666667,0,0,0,6,1,0,0,Bot,2
448639,11164402,10,656884,72987.1111,1493.5237,0.1425,30,0,3899.3333,3617.8889,261.8888889,0,0,0,7,3,0,0,Bot,2
448640,11164406,10,625814,78226.75,1467.479,0.1391,30,0,4653.375,4397.625,25.5,0,0,0,7,2,0,0,Bot,2
448644,11163126,10,628926,69880.6667,1798.676,0.5236,38,0,2470.7778,2242.7778,79.55555556,0,0,0,12,1,0,0,Bot,2
448649,11131527,10,605244,60524.4,1583.0948,0.103,44,0,2419,2642.8,1566.8,0.5,6,0,12,0,16064.0526,0,Bot,2
448654,11161696,10,605694,60569.4,1346.5086,0.6442,44,0,2414.3,179.6,1557.4,0.4,1,0,4,0,16064.0526,0,Bot,2
448656,11163135,10,622610,69178.8889,1153.3056,0.2062,38,0,2211.3333,1798.4444,915.1111111,0,0,0,11,1,0,0,Bot,2
448658,11161725,10,605418,60541.8,1288.3146,0.6919,44,0,2158.3,652.1,1343.3,1.1,2,0,8,0,16373.2432,0,Bot,2
448665,11161729,10,605647,60564.7,889.9818,0.5567,44,0,2143.5,156.3,1340.7,0.8,2,0,6,0,16373.2432,0,Bot,2
448666,11163144,10,622705,69189.4444,1246.2955,0.2338,38,0,2593,2331.8889,180.8888889,0.1111,0,0,9,1,0,0,Bot,2
448670,11161819,10,614477,61447.7,938.8923,0.6581,44,0,1941.9,751.1,969.7,0.5,2,0,6,0,18314.381,0,Bot,2
448671,11163147,10,625596,69510.6667,1258.3672,0.3622,38,6985,2042.5556,3820.6667,124.2222222,0.2222,0,0,9,1,0,0,Bot,2
448676,11161791,10,610429,61042.9,942.2015,0.6237,44,0,2122.3,647.5,1139.4,0.5,1,0,7,0,16271.6538,0,Bot,2
448677,2772627,10,657308,65730.8,583.4396,0.6109,43,0,4278.6,2027.5,190.1,0.2,1,0,4,3,41404.5625,0,Bot,2
448678,11163200,10,628722,69858,1393.8677,0.2338,38,0,2190.5556,1890.6667,335.1111111,0.1111,0,0,9,1,0,0,Bot,2
448716,10286276,10,665346,66534.6,264.366,1.065,42,0,4209.9,1327.7,187.8,0.1,1,0,3,3,41404.5625,0,Bot,2
448723,11165991,9,267914,26791.4,714.6489,0.667,31,62,418.9,301.2,115.2,13.2,36,4,6,1,4864.5263,0,Bot,2
448724,8514416,3,11135,3711.6667,652.9031,0,10,175,146.6667,151.6667,35.33333333,0,0,0,0,1,0,0,Bot,2
448741,0,10,618972,61897.2,0,0.1914,38,0,2279.8,1965.2,69.9,0.2,0,0,2,4,0,0,Bot,2
448742,11162968,9,588392,73549,3070.9253,0.6902,36,6561,2161.375,5188,95.375,0,0,0,5,2,0,0,Bot,2
448744,11165223,10,628734,62873.4,2612.5667,0,40,0,2528.1,2248.8,82.4,0.1,0,0,2,4,0,0,Bot,2
448748,11162982,9,587284,73410.5,2865.8927,0,34,10247,1394.25,8322.125,94,0,0,0,6,1,0,0,Bot,0
448753,11163008,9,585505,73188.125,3656.1294,0,37,6888,1471.25,5418.75,294.75,0.125,0,0,5,1,0,0,Bot,2
448755,11164124,10,563590,56359,3327.5222,0,25,4853,680.6,2929.1,8.7,0,0,0,0,4,0,0,Bot,2
448758,11160346,35,2620226,70816.9189,21788.2954,0,53,0,1684.3243,1327.2973,81.62162162,0.027,0,0,1,5,0,0,Bot,2
448764,6214494,5,207497,34582.8333,1561.1653,0,31,111,1775.1667,2210,29.5,0,1,0,0,3,2145,2,Bot,2
448791,11160455,10,622100,77762.5,2385.9448,0.4506,21,6694,612.375,4970,47.625,0,0,0,3,4,0,0,Bot,2
448816,11163839,10,656972,72996.8889,5562.4335,0,34,0,1954.6667,2427.6667,1342.111111,1582.5556,0,0,5,0,0,0,Bot,2
448819,11163862,9,655096,72788.4444,4696.8249,0,35,0,1816.6667,2322.8889,1028.111111,1387.5556,0,0,5,0,0,0,Bot,2
448820,11163878,9,654086,72676.2222,3508.8627,0,30,0,4146.2222,3834.3333,32.88888889,0.2222,0,0,4,0,0,0,Bot,2
448833,7444814,22,376030,17092.2727,3943.8644,0.8969,42,10,208,192.5909,93.04545455,68.3182,25,16,10,7,3803.6705,1,Bot,2
448867,10995017,8,587636,65292.8889,1788.3221,0,28,0,2438.4444,2019.4444,977.5555556,0,0,0,5,0,0,0,Bot,2
448868,10995015,9,603248,67027.5556,1164.8679,0.2868,28,0,4722.1111,3167.4444,3472.888889,0,0,0,3,1,0,0,Bot,2
448869,10994506,7,579310,64367.7778,583.718,0.5402,30,0,2986.7778,2309.6667,2072.111111,0,0,0,4,1,0,0,Bot,2
448870,10994501,8,583418,64824.2222,624.3761,0.6871,29,0,2742.5556,2139.4444,1745.555556,0,0,2,6,1,0,0,Bot,2
448883,10417098,9,517425,57491.6667,3125.3001,0,30,5983,1346.6667,3283.8889,9.666666667,0,0,0,0,4,0,0,Bot,2
448885,11162782,1,19264,19264,152.3531,0,2,0,16,2563,3,0,0,0,0,2,0,0,Bot,2
448887,11165253,8,625525,69502.7778,1269.3623,0,30,0,3762.5556,4079.4444,102.8888889,1.6667,0,0,8,2,0,0,Bot,2
448889,11165254,8,634241,70471.2222,1440.3162,0,30,0,3420.3333,3493.4444,69.22222222,0.7778,0,0,4,2,0,0,Bot,2
448891,11165785,8,632004,70222.6667,1153.8926,0,30,0,3367.2222,3480.4444,101.2222222,0.4444,0,0,5,2,0,0,Bot,2
448892,11165786,8,636975,70775,952.1498,0,30,0,3497.1111,3766.7778,126.1111111,1.7778,0,0,5,2,0,0,Bot,2
448961,10243554,55,4347492,83605.6154,40450.7846,0,55,3787,2074.5577,3360.0769,3.653846154,0,0,0,4,0,0,0,Bot,2
448962,10228869,55,4348534,85265.3725,36209.989,0,55,3333,2241.4902,3453.098,1.843137255,0,0,0,0,2,0,0,Bot,2
448970,6278560,48,1253131,26106.8958,13094.7118,1.1936,55,381,505.4583,283.5833,256.25,316.8542,150,32,30,14,7789.7452,3,Bot,2
448989,11163431,9,612029,76503.625,3621.2473,0.4506,25,6085,863.75,5337,24.25,0,0,2,2,1,0,0,Bot,2
448990,11163883,9,624222,69358,2472.8922,0,27,5001,800.5556,3752.1111,11.44444444,0,1,0,0,1,9,0,Bot,2
448992,11161531,9,654457,72717.4444,667.5739,0.6885,33,5989,1415.5556,4086.5556,142.7777778,0.4444,0,0,3,4,0,1,Bot,2
448993,11161535,9,654362,72706.8889,840.2314,0.6268,32,5399,1601,3802.7778,123.3333333,0.4444,0,0,3,4,0,1,Bot,2
448994,11157572,9,607294,67477.1111,590.5885,0,23,3120,564.5556,2225.3333,1.111111111,0,0,0,1,4,0,0,Bot,2
448996,11157576,9,612005,68000.5556,319.4764,0.1461,31,3424,1683.5556,2091.4444,1.555555556,0,0,0,1,4,0,0,Bot,2
448999,11163238,9,629995,69999.4444,4001.3104,0,37,6524,1790.8889,5270.6667,261,0.2222,0,0,3,2,0,0,Bot,2
449004,10917340,9,601924,66880.4444,606.681,0,44,0,2104.1111,1949.1111,178,0.2222,0,0,4,2,0,0,Bot,2
449006,10917359,9,598059,66451,726.6595,0,41,0,1863.6667,1498.7778,724.6666667,0.3333,0,0,8,2,0,0,Bot,2
449009,10917373,9,597475,66386.1111,654.7439,0,41,0,1933.5556,1552.6667,696.5555556,0.4444,0,0,6,2,0,0,Bot,2
449012,11167970,8,538255,76893.5714,2392.6278,0,40,2632,2052.5714,2145.5714,45.85714286,0.2857,0,0,1,2,0,0,Bot,2
449014,11008456,54,4097606,77313.3208,2125.9144,0.0716,55,0,2633.6038,2451.0566,485.8867925,17.4151,0,0,2,3,0,0,Bot,2
449019,11167461,8,591010,73876.25,2746.7056,0,14,5730,241.5,5021.125,31.625,0,0,0,1,2,0,0,Bot,2
449020,9218391,9,634140,70460,3687.0867,0.5004,25,6002,690.8889,4241,8.666666667,0,0,0,2,1,0,0,Bot,2
449027,11167935,8,564534,70566.75,609.0671,0,44,0,2309.125,1403.75,952.875,0.125,0,0,0,3,0,0,Bot,2
449029,9098777,9,633081,70342.3333,3950.9755,0.673,21,8395,491.1111,5581.6667,9.333333333,0,0,0,4,1,0,0,Bot,2
449033,7419274,19,456324,24017.0526,68120.1079,1.081,37,36,559.4211,873.9474,61.47368421,16,32,4,11,8,3730.6316,2,Bot,2
449035,11165870,9,589854,73731.75,716.7636,0,41,0,1996.75,1667.875,476.5,0,0,0,4,0,0,0,Bot,2
449039,11168376,9,621267,69029.6667,270.1995,0.673,25,3720,711.3333,2050,5.333333333,0,0,0,3,3,0,0,Bot,2
449040,10315964,9,618279,68697.6667,862.5302,0,25,3147,700.5556,1979.1111,10.55555556,0,0,0,4,2,0,0,Bot,2
449043,11103169,8,652517,81564.625,6882.247,0.3557,25,0,4912.875,4676.25,24.75,0,0,0,8,3,0,1,Bot,2
449045,11167769,8,614854,68317.1111,84.9257,0,24,5857,648.1111,4285.3333,8.444444444,0,0,0,7,0,0,0,Bot,2
449046,11138477,8,651671,81458.875,1427.0102,0.3154,26,0,4113.75,3672.5,13.875,0,0,0,6,2,0,1,Bot,2
449047,11138483,8,651928,72436.4444,2076.3724,0.5073,35,0,1776.5556,2154.2222,1191.333333,1189.1111,0,0,6,4,0,1,Bot,2
449048,11138466,8,649704,81213,4268.0909,0.7598,35,0,1764.125,2008.875,1071.75,1082.5,0,0,6,6,0,1,Bot,2
449049,11106802,8,624822,69424.6667,98.8804,0,24,3854,639.4444,3005.3333,35.22222222,0,0,0,2,2,0,0,Bot,2
449050,11167781,9,603992,67110.2222,620.8454,0,24,5699,697.6667,4063.5556,3.555555556,0,0,0,5,0,0,0,Bot,2
449053,11106833,8,621910,69101.1111,923.1123,0,25,4061,673.6667,3039.5556,27.55555556,0,0,0,1,3,0,0,Bot,2
449054,11167782,8,610379,67819.8889,102.1468,0,25,5497,655.1111,4196.2222,3.555555556,0,0,0,5,0,0,0,Bot,2
449055,10856238,9,633415,70379.4444,1263.604,0.2712,37,0,2615.6667,2278.5556,132.5555556,0.5556,0,2,9,2,0,0,Bot,2
449056,11103126,8,606389,75798.625,4983.0025,0,39,0,2352.625,1775.125,768.5,1,2,0,7,0,1267,0,Bot,2
449057,10774455,9,632456,70272.8889,1280.8657,0.1788,37,0,2672.7778,2373.8889,115.5555556,0.4444,0,2,9,2,0,0,Bot,2
449058,11165030,7,434849,62121.2857,229.4498,0.6365,24,3892,782.1429,2052.5714,42.85714286,0,1,2,4,0,27.75,0,Bot,2
449059,11103227,7,605565,67285,3196.2189,0.4101,38,0,1985,1723.7778,26.66666667,0.4444,0,0,5,0,0,1,Bot,2
449062,11165012,7,384376,64062.6667,118.8995,0,22,3264,698.3333,1573.6667,66.5,0,0,0,2,0,0,0,Bot,2
449063,11108142,7,605557,75694.625,4684.6728,0.639,38,0,2508.25,1891.625,1450.375,0,1,0,7,0,1267,1,Bot,2
449064,11042679,9,625600,69511.1111,592.0091,0,44,0,2471.4444,2535.6667,4.777777778,0,0,0,5,1,0,0,Bot,2
449065,11047833,9,624816,69424,740.7761,0,44,0,2478.5556,2484.4444,5.333333333,0,0,0,5,1,0,0,Bot,2
449066,11164912,7,423081,60440.1429,466.2883,0,28,3893,1029.7143,2032.1429,211.2857143,0,0,0,2,0,0,0,Bot,2
449068,11108175,7,529661,66207.625,5950.8946,0.6616,38,0,2601.5,1184.75,1181,0,2,0,4,0,14829,0,Bot,2
449069,11168836,8,619858,77482.25,886.5504,0,44,0,3206.5,3272.5,6.25,0,0,0,10,1,0,0,Bot,2
449070,11160849,7,400038,57148.2857,241.8653,0.8676,24,3082,833.1429,1882.7143,51.42857143,0,1,2,1,0,27.75,0,Bot,2
449071,11160839,6,381629,63604.8333,717.2419,0,31,1324,1583,1340.1667,257,0,0,0,2,0,0,0,Bot,2
449072,11168850,9,619627,68847.4444,919.116,0,43,0,2682.2222,2789.7778,10.88888889,0.2222,0,0,9,1,0,0,Bot,2
449073,11108220,7,602866,66985.1111,3343.6882,0.3768,39,0,2264.8889,2047.6667,67.44444444,0,0,0,4,0,0,1,Bot,2
449074,11160827,2,128057,32014.25,125.4525,0,13,909,549.5,525.25,72.5,0,0,0,0,0,0,0,Bot,2
449075,11160838,1,75379,37689.5,90.1144,0,10,1042,862.5,863,197.5,0,0,0,0,0,0,0,Bot,2
449086,10774461,9,629015,69890.5556,1440.0256,0.3046,37,0,2632.3333,2256.1111,131.6666667,0.3333,0,2,9,2,0,0,Bot,2
449087,11168422,8,605916,67324,410.8502,0,37,0,2420,2194.5556,379,0.5556,0,0,3,0,0,0,Bot,2
449088,11108397,55,4234920,76998.5455,11631.68,0,55,0,2518.4727,2519.1818,12.50909091,0.9818,0,0,0,6,0,0,Bot,2
449090,11165882,9,592578,65842,548.5259,0,41,0,1812.1111,1592.8889,345.5555556,0.1111,0,0,4,0,0,0,Bot,2
449091,10856235,9,623061,69229,1948.0205,0.2146,37,0,2538,2269.4444,67.44444444,0.3333,0,2,10,2,0,0,Bot,2
449092,11168368,8,612220,68024.4444,612.0956,0,39,0,1555.5556,906.8889,1037.888889,0.7778,0,0,6,0,0,0,Bot,2
449094,11167783,8,601576,66841.7778,96.3137,0,25,6223,708.8889,4734.1111,3.444444444,0,0,0,8,0,0,0,Bot,2
449095,11168353,8,610434,67826,411.0042,0,37,0,2763,2548.1111,161.5555556,0.2222,0,0,3,0,0,0,Bot,2
449096,10856231,9,627930,69770,1657.5361,0.4101,37,0,2516.8889,2208.4444,103.3333333,0.1111,0,2,9,2,0,0,Bot,2
449097,11165483,9,613877,68208.5556,1767.6535,0,25,10579,739.3333,7375.8889,13.11111111,0,0,0,2,1,0,0,Bot,0
449100,10852830,8,540593,67574.125,705.7267,0,37,0,2557.5,962.75,1441.375,0.25,0,0,4,0,0,0,Bot,2
449102,11160400,7,348610,58101.6667,748.3097,0,33,827,1530.8333,1203,145.1666667,0,0,0,3,0,0,0,Bot,2
449104,11160417,5,356000,59333.3333,147.6119,0,34,333,1398.8333,1086.8333,118.6666667,0,0,0,2,0,0,0,Bot,2
449106,11160557,5,339571,67914.2,694.2099,0,29,956,1634.2,1443.8,126.8,0,0,0,3,0,0,0,Bot,2
449108,11169233,3,116920,38973.3333,325.0533,0,13,1033,805.3333,820.6667,138.3333333,0,0,0,0,0,0,0,Bot,2
449109,11160612,5,321270,64254,1197.2407,1.0549,28,1122,1759.2,1537.4,403.4,0,2,2,1,0,6,0,Bot,2
449110,11160585,5,343287,68657.4,875.4975,0,28,1720,1616.2,1446,566,0,0,0,2,0,0,0,Bot,2
449111,11160588,6,332845,55474.1667,774.5798,1.0397,27,1134,1213.1667,1101.8333,84.16666667,0,2,2,3,0,6,0,Bot,2
449113,11160684,4,113130,28282.5,113.5874,0,15,960,736.75,633,76,0,0,0,0,0,0,0,Bot,2
449114,11160688,6,368303,52614.7143,262.2733,0,23,3225,705.8571,1559.5714,26.28571429,0,0,0,8,0,0,0,Bot,2
449117,11160695,5,360690,60115,466.8473,0,34,1020,1870,1609,79.5,0,0,0,4,0,0,0,Bot,2
449118,11160698,5,360268,60044.6667,123.6773,0,31,1366,1472.5,1397,52.83333333,0,0,0,7,0,0,0,Bot,2
449119,11168949,7,570777,71347.125,2981.0009,0,34,4528,1110,3688.5,25.5,0.125,0,0,1,4,0,0,Bot,2
449120,11160701,6,369736,61622.6667,595.7291,0,32,1624,1569.6667,1190.5,306.8333333,0,0,0,3,0,0,0,Bot,2
449121,11160564,6,374490,53498.5714,204.0603,0.6365,23,2225,804.1429,1297.8571,35.71428571,0,1,0,3,0,4,0,Bot,2
449124,11160691,5,288903,57780.6,399.9157,0,33,924,1766.4,1556.6,124.8,0,0,0,1,0,0,0,Bot,2
449128,11153808,4,21388,5347,16.7907,0,13,172,149.25,157.25,36.25,0,0,0,0,0,0,0,Bot,2
449129,10806061,9,623083,69231.4444,830.3385,0,43,0,2431.2222,2382.3333,6.777777778,0.2222,0,0,3,1,0,0,Bot,2
449133,11169110,3,113866,37955.3333,822.2963,0,25,0,1770.6667,2142.3333,2,0,0,0,2,1,0,0,Bot,2
449134,6806003,10,18090,1809,403.6942,0,10,10,25.1,23.8,8.5,0,0,0,0,4,0,1,Bot,2
449135,11160697,5,345381,57563.5,237.2128,0,31,1555,1338,1489.6667,52.66666667,0.1667,0,0,4,0,0,0,Bot,2
449136,11160705,7,320503,45786.1429,585.3435,0,25,1403,1052,876.4286,365.4285714,0,0,0,4,0,0,0,Bot,2
449139,11169392,5,346079,57679.8333,711.5683,0,30,914,1469.6667,1181.1667,337.5,0,0,0,4,0,0,0,Bot,2
449141,11168222,8,596310,74538.75,931.3493,0.176,40,5577,1948.5,3215.5,46.625,0.25,0,0,2,4,0,0,Bot,2
449143,11160823,5,317298,52883,332.398,0,30,1004,1442.8333,1176.3333,161.5,0,0,0,5,0,0,0,Bot,2
449144,11167208,6,375249,53607,156.4513,0,23,2176,732.8571,1382.5714,29.28571429,0,0,0,6,0,0,0,Bot,2
449145,11168995,8,580288,64476.4444,2169.5746,0.4293,26,6235,744,4521,11,0,0,0,4,0,0,2,Bot,2
449146,11167233,7,399032,57004.5714,355.1879,0,26,1854,848.8571,1251.5714,29.85714286,0,0,0,2,0,0,0,Bot,2
449147,11167235,7,376633,53804.7143,382.6839,0.4506,24,2658,673.4286,1169.2857,33.42857143,0,1,2,6,0,19,0,Bot,2
449151,11169010,8,503574,62946.75,1349.4405,0.3768,31,5054,1552.5,3609,9.375,0,0,0,3,0,0,2,Bot,2
449153,11168068,9,607220,67468.8889,2137.2373,0,26,6842,711.6667,4156.2222,10.33333333,0,0,0,0,1,0,0,Bot,2
449154,11169299,9,620841,68982.3333,3149.3296,0,26,4466,785.7778,3212.1111,12.44444444,0,0,0,0,2,0,0,Bot,2
449160,11046925,6,518067,74009.5714,1504.9376,0,25,4366,912.5714,3550.1429,8,0,0,0,0,4,0,0,Bot,2
449167,11156267,9,546757,60750.7778,91.0586,0.4913,9,0,8362.7778,5886.3333,44,0,1,4,12,2,4634,0,Bot,2
449168,11167341,9,608427,67603,2918.7245,0,35,691,1378.7778,1547.6667,764.3333333,678.6667,0,0,1,2,0,0,Bot,2
449170,11156267,7,17324,2474.8571,60.4153,0.4101,9,0,79,47.7143,26.14285714,0,0,0,2,0,0,1,Bot,2
449171,11156267,8,23490,2936.25,80.3243,0.5004,10,0,122.125,66.125,47.875,0,0,0,2,0,0,1,Bot,2
449173,11167342,9,609277,76159.625,4150.7228,0,36,5198,1629.625,4343.25,133.375,0.125,0,0,6,2,0,0,Bot,2
449178,11156280,9,565970,62885.5556,76.1986,0.6927,9,0,8830,6056.8889,3187.888889,0,0,4,9,1,0,0,Bot,2
449179,11156280,8,18478,2309.75,38.0022,0,10,0,78.375,44.875,29.125,0,0,0,3,0,0,0,Bot,2
449181,11156280,8,15493,1936.625,43.9169,0,9,0,66.875,42,18.625,0,0,0,2,0,0,0,Bot,2
449182,11156270,9,529747,58860.7778,65.3309,0.6423,9,0,8370.5556,5934.4444,28.66666667,0,0,4,9,1,0,0,Bot,2
449183,11156270,9,18803,2089.2222,78.0549,0.5623,10,0,72.8889,54,18.22222222,0,0,0,3,0,0,1,Bot,2
449184,11156270,8,21744,2718,175.7466,0.4506,10,0,103.25,52.875,41.625,0,0,0,2,0,0,1,Bot,2
449185,11156289,9,540842,60093.5556,82.4167,0.7037,9,0,8611.2222,5870.5556,3027.111111,0,0,4,8,1,0,0,Bot,2
449187,11156289,8,15139,1892.375,28.0897,0,10,0,67.5,40.75,15.25,0,0,0,3,0,0,0,Bot,2
449188,11156289,8,16215,2026.875,3.7949,0,9,0,90.625,49.625,30.375,0,0,0,2,0,0,0,Bot,2
449189,11156276,9,516852,57428,81.7507,0.6084,9,0,6973.3333,5843.5556,37.44444444,0,0,4,10,1,0,0,Bot,2
449192,11156276,8,43136,4792.8889,91.0071,0.4101,18,0,1061.4444,1044.5556,15.11111111,0,0,0,3,0,0,1,Bot,2
449195,11156276,8,20914,2614.25,106.3085,0.5004,9,0,119.875,60.375,39,0,0,0,2,0,0,1,Bot,2
449196,11156295,9,547206,60800.6667,107.8725,0.3044,9,0,7987.3333,6676.7778,29.55555556,0,0,4,11,1,0,0,Bot,2
449197,11168607,8,531682,66460.25,549.8901,0,38,0,2410.125,1494.125,1080.625,0.125,0,0,4,0,0,0,Bot,2
449199,11156295,8,16260,1806.6667,14.5538,0,10,0,60.2222,39.8889,15.11111111,0,0,0,2,0,0,0,Bot,2
449200,11169035,36,2505025,71572.1429,4736.9778,0.6277,52,5,1322,1242.2,47.6,0.0571,1,2,6,2,4739,0,Bot,2
449201,11156295,7,15240,2177.1429,4.2334,0,9,0,89.4286,48.7143,27.85714286,0,0,0,2,0,0,0,Bot,2
449205,11168178,1,30980,15490,7.3635,0,11,30,1117.5,589.5,298.5,0,0,0,0,1,0,0,Bot,2
449206,11168254,1,30834,15417,13.7596,0,11,34,888.5,560,3,0,0,0,0,1,0,0,Bot,2
449207,11168255,1,30624,15312,13.4792,0,11,39,881.5,573,3,0,0,0,0,1,0,0,Bot,2
449212,11140477,7,596233,85176.1429,1102.9827,0,25,4091,864.1429,2400.1429,12.71428571,0,0,0,0,1,0,0,Bot,2
449214,11169628,9,615587,68398.5556,1965.8859,0,39,0,1928.2222,1772.6667,576.1111111,0.1111,0,0,7,2,0,0,Bot,2
449217,11169366,9,611497,67944.1111,704.6144,0.4101,39,0,2047.8889,1839.5556,569,0.1111,0,0,5,3,0,0,Bot,2
449219,11169644,9,621416,69046.2222,797.9883,0,40,0,1881.2222,1540.5556,630.6666667,0.1111,0,0,6,2,0,0,Bot,2
449224,8319186,33,2298235,65663.8571,10107.8703,0.6365,50,0,3258.5429,2695.2,5.114285714,0.2857,0,0,4,4,0,1,Bot,2
